function_name,total_time,call_count,avg_time,cpu_time,wait_time,memory_usage,file
virtual_memory,0.0025302000000000002,127,1.9922834645669294e-05,0.0007476000000000001,0.0017826,,_pswindows.py
virtual_memory,0.0028263000000000003,127,2.225433070866142e-05,0.00029610000000000004,0.0025302000000000002,,__init__.py
net_io_counters,0.8704078000000001,128,0.0068000609375000005,0.0018715000000000001,0.8685363,,__init__.py
_remove_dead_reminders,0.0019811,253,7.830434782608695e-06,0.0017329000000000001,0.00024819999999999985,,_common.py
wrapper,0.00024900000000000004,10,2.4900000000000002e-05,7.450000000000001e-05,0.0001745,,_common.py
cpu_times,1.2979038,254,0.005109857480314961,0.0014343000000000001,1.2964695,,__init__.py
_cpu_busy_time,0.0033797000000000002,1651,2.0470623864324654e-06,0.0016145,0.0017652000000000002,,__init__.py
__init__,0.00040340000000000005,10,4.0340000000000003e-05,1.63e-05,0.00038710000000000003,,__init__.py
wrap_numbers,0.013321600000000001,255,5.224156862745098e-05,0.0016538000000000002,0.0116678,,_common.py
memory_info,0.0001745,10,1.745e-05,1.1000000000000001e-05,0.00016350000000000002,,__init__.py
pid,1.8000000000000001e-06,10,1.8000000000000002e-07,1.8000000000000001e-06,0.0,,__init__.py
calculate,0.0427138,1651,2.5871471835251365e-05,0.0046068,0.038107,,__init__.py
per_cpu_times,0.44935860000000005,127,0.0035382566929133864,0.006999900000000001,0.44235870000000005,,_pswindows.py
wrapper,0.0003771,20,1.8855e-05,4.11e-05,0.000336,,_pswindows.py
_cpu_tot_time,0.0028182000000000003,3302,8.534827377347063e-07,0.0013024,0.0015158000000000003,,__init__.py
py2_strencode,0.00010400000000000001,512,2.0312500000000001e-07,0.00010400000000000001,0.0,,_pswindows.py
__init__,7.6e-06,10,7.6e-07,7.6e-06,0.0,,_pswindows.py
memory_info,0.00014680000000000002,10,1.4680000000000002e-05,4.5e-05,0.00010180000000000001,,_pswindows.py
create_time,0.00018920000000000002,10,1.8920000000000002e-05,1.93e-05,0.0001699,,_pswindows.py
refresh,4.0386591,39,0.10355536153846155,0.0005864,4.0380727,,std.py
__init__,0.0013316,1,0.0013316,1.6100000000000002e-05,0.0013155,0.01171875,historical_data_downloader.py
inner,0.05836,82,0.0007117073170731708,0.0002656,0.058094400000000004,,utils.py
get_command_line,0.00040580000000000005,12,3.381666666666667e-05,0.0001151,0.0002907000000000001,,spawn.py
__init__,0.0002379,40,5.9475e-06,0.00022250000000000001,1.5399999999999995e-05,,std.py
_get_free_pos,5.83e-05,1,5.83e-05,1.65e-05,4.18e-05,,std.py
_repopulate_pool,0.06874870000000001,1,0.06874870000000001,4.2000000000000004e-06,0.06874450000000001,,pool.py
arbitrary_address,0.0001933,3,6.443333333333333e-05,1.11e-05,0.0001822,,connection.py
_set_length,9.7e-06,1,9.7e-06,6.1e-06,3.6000000000000003e-06,,pool.py
put,0.0003528,6,5.88e-05,2.61e-05,0.0003267,,queues.py
_ConnectionBase,9.4e-06,1,9.4e-06,9.4e-06,0.0,,connection.py
recv,89.2720302,154,0.5796885077922078,0.0018109,89.27021930000001,,connection.py
get,0.00011240000000000001,2,5.6200000000000004e-05,8.5e-06,0.0001039,,queues.py
extract_credentials,0.0016815,1,0.0016815,4.2000000000000004e-05,0.0016395000000000001,0.2890625,historical_data_downloader.py
initialize,0.10869050000000001,1,0.10869050000000001,1.8200000000000002e-05,0.10867230000000001,,mt5_connection.py
__init__,0.00012040000000000001,1,0.00012040000000000001,1.0500000000000001e-05,0.00010990000000000002,,std.py
__call__,0.000506,221,2.2895927601809958e-06,0.000506,0.0,,std.py
__init__,4.2600000000000005e-05,1,4.2600000000000005e-05,1.23e-05,3.0300000000000005e-05,,utils.py
reduce_pipe_connection,0.0007834000000000001,48,1.6320833333333335e-05,0.00019730000000000003,0.0005861,,connection.py
__init__,0.0014864000000000001,3,0.0004954666666666667,1.3100000000000002e-05,0.0014733,,queues.py
release,0.0004174,54,7.72962962962963e-06,0.00024700000000000004,0.00017039999999999997,,std.py
create_mp_lock,0.0001082,1,0.0001082,1.06e-05,9.76e-05,,std.py
format_interval,0.0004997000000000001,79,6.325316455696203e-06,0.0004243,7.540000000000004e-05,,std.py
_make_name,9.22e-05,4,2.305e-05,1.2400000000000002e-05,7.98e-05,,synchronize.py
SemLock,4.9000000000000005e-06,1,4.9000000000000005e-06,4.9000000000000005e-06,0.0,,synchronize.py
get_instances,0.0018732000000000002,24,7.805000000000001e-05,0.0001698,0.0017034000000000003,,_monitor.py
_wait_for_updates,53.047430600000006,148,0.35842858513513515,0.0015263000000000002,53.045904300000004,,pool.py
__init__,6.300000000000001e-06,6,1.0500000000000001e-06,6.300000000000001e-06,0.0,,connection.py
send,160.25755170000002,165,0.9712578890909093,0.0018585000000000001,160.25569320000002,,connection.py
__getstate__,6.26e-05,24,2.6083333333333335e-06,3.34e-05,2.9200000000000005e-05,,queues.py
Barrier,6.300000000000001e-06,1,6.300000000000001e-06,5.4e-06,9.000000000000007e-07,,synchronize.py
_path_eq,3.0000000000000004e-07,1,3.0000000000000004e-07,3.0000000000000004e-07,0.0,,popen_spawn_win32.py
set_executable,5.600000000000001e-06,1,5.600000000000001e-06,4.1000000000000006e-06,1.5e-06,,spawn.py
_initialize_index_label,1.1900000000000001e-05,1,1.1900000000000001e-05,1.1e-06,1.0800000000000002e-05,,csvs.py
__init__,2.2700000000000003e-05,40,5.675000000000001e-07,2.2700000000000003e-05,0.0,,utils.py
colour,8.7e-06,40,2.1749999999999998e-07,8.7e-06,0.0,,std.py
__hash__,5.84e-05,26,2.2461538461538464e-06,3.83e-05,2.01e-05,,std.py
print_status,0.0632442,40,0.001581105,0.00019380000000000002,0.0630504,,std.py
_is_ascii,0.0006278000000000001,80,7.8475e-06,0.00045890000000000004,0.00016890000000000004,,utils.py
_get_sentinels,2.4000000000000003e-06,1,2.4000000000000003e-06,2.4000000000000003e-06,0.0,,pool.py
_maintain_pool,0.46911410000000003,148,0.003169689864864865,0.00044510000000000003,0.46866900000000006,,pool.py
poll,0.014952900000000002,151,9.902582781456955e-05,0.0007702000000000001,0.014182700000000001,,connection.py
_close,3.16e-05,6,5.266666666666667e-06,3.3e-06,2.8300000000000003e-05,,connection.py
<lambda>,1.0000000000000001e-07,1,1.0000000000000001e-07,1.0000000000000001e-07,0.0,,std.py
__str__,0.0137414,40,0.000343535,0.0004018,0.0133396,,std.py
__eq__,3.9e-06,1,3.9e-06,1.9e-06,2e-06,,utils.py
__eq__,7.5e-06,4,1.875e-06,3.9e-06,3.6000000000000003e-06,,utils.py
<genexpr>,0.0080093,12520,6.397204472843451e-07,0.0043812,0.0036281000000000004,,utils.py
_text_width,0.010707600000000001,120,8.923000000000001e-05,0.0002815,0.0104261,,utils.py
disp_len,0.0112481,120,9.373416666666667e-05,0.00021950000000000002,0.011028600000000001,,utils.py
status_printer,1.95e-05,1,1.95e-05,1.0500000000000001e-05,8.999999999999999e-06,,std.py
_setup_queues,0.0023338,1,0.0023338,4.4e-06,0.0023294,,pool.py
<module>,7.54e-05,1,7.54e-05,1.94e-05,5.6000000000000006e-05,,queues.py
acquire,0.0004981,54,9.224074074074074e-06,0.0002497,0.0002484,,std.py
fp_write,0.0606249,40,0.0015156225,0.0008678000000000001,0.0597571,,std.py
get_lock,0.0001733,13,1.3330769230769232e-05,3.5300000000000004e-05,0.000138,,std.py
fp_write,3.85e-05,2,1.925e-05,4.2000000000000004e-06,3.43e-05,,std.py
__format__,3.6e-05,40,9.000000000000001e-07,3.6e-05,0.0,,utils.py
_supports_unicode,1.39e-05,1,1.39e-05,5.3e-06,8.6e-06,,utils.py
_screen_shape_wrapper,1.2000000000000002e-06,1,1.2000000000000002e-06,1.2000000000000002e-06,0.0,,utils.py
disp_trim,0.0043222,40,0.000108055,7.070000000000001e-05,0.0042515,,utils.py
wrapper,129.87905990000002,1,129.87905990000002,0.0012194,129.87784050000002,,profiling_utils.py
_repopulate_pool_static,0.0687445,1,0.0687445,0.00014340000000000002,0.0686011,,pool.py
__enter__,0.00022260000000000002,16,1.3912500000000001e-05,3.5600000000000005e-05,0.00018700000000000002,,std.py
__exit__,0.0001438,16,8.9875e-06,2.1700000000000002e-05,0.00012209999999999999,,std.py
__getattr__,2.5e-06,1,2.5e-06,1.2000000000000002e-06,1.3e-06,,utils.py
__init__,2.6e-06,3,8.666666666666667e-07,2.6e-06,0.0,,std.py
wrapper_setattr,7.000000000000001e-06,3,2.3333333333333336e-06,7.000000000000001e-06,0.0,,utils.py
__init__,1.0500000000000001e-05,1,1.0500000000000001e-05,6.6e-06,3.900000000000001e-06,,utils.py
__del__,1.1e-06,1,1.1e-06,8.000000000000001e-07,3e-07,,std.py
_comparable,2.0000000000000003e-06,2,1.0000000000000002e-06,1.5e-06,5.000000000000003e-07,,std.py
disable_on_exception,1.39e-05,2,6.95e-06,1.2600000000000001e-05,1.2999999999999994e-06,,utils.py
shutdown,1.5700000000000002e-05,1,1.5700000000000002e-05,6.900000000000001e-06,8.8e-06,,mt5_connection.py
MaybeEncodingError,1.3e-06,1,1.3e-06,1.3e-06,0.0,,pool.py
Process,0.0003254,12,2.7116666666666667e-05,5.5400000000000005e-05,0.00027,,pool.py
IMapIterator,1.2000000000000002e-06,1,1.2000000000000002e-06,1.2000000000000002e-06,0.0,,pool.py
ForkAwareThreadLock,9.000000000000001e-07,1,9.000000000000001e-07,9.000000000000001e-07,0.0,,util.py
_is_utf,6.1e-06,1,6.1e-06,4.2000000000000004e-06,1.8999999999999996e-06,,utils.py
_join_exited_workers,0.0408308,148,0.0002758837837837838,0.0018413000000000001,0.0389895,,pool.py
__delitem__,8.05e-05,1,8.05e-05,1.13e-05,6.92e-05,,pool.py
_get_worker_sentinels,0.0050711,148,3.426418918918919e-05,0.0012050000000000001,0.0038661,,pool.py
ApplyResult,7.9e-06,1,7.9e-06,7.9e-06,0.0,,pool.py
ThreadPool,4.5e-06,1,4.5e-06,4.5e-06,0.0,,pool.py
SimpleQueue,3.3e-06,1,3.3e-06,3.3e-06,0.0,,queues.py
Condition,3.8e-06,1,3.8e-06,3.8e-06,0.0,,synchronize.py
duplicate_for_child,0.0001338,24,5.575e-06,4.32e-05,9.06e-05,,popen_spawn_win32.py
_check_not_importing_main,2.4200000000000002e-05,12,2.0166666666666667e-06,1.54e-05,8.8e-06,,spawn.py
_get_index_label_flat,3.2000000000000003e-06,1,3.2000000000000003e-06,2.6e-06,6.000000000000002e-07,,csvs.py
has_mi_columns,1.6100000000000002e-05,3,5.366666666666667e-06,8.000000000000001e-06,8.1e-06,,csvs.py
_save,0.0020381,1,0.0020381,6.900000000000001e-06,0.0020312000000000004,,csvs.py
__init__,2.4000000000000003e-06,1,2.4000000000000003e-06,2.4000000000000003e-06,0.0,,mt5_connection.py
RemoteTraceback,6.000000000000001e-07,1,6.000000000000001e-07,6.000000000000001e-07,0.0,,pool.py
ExceptionWithTraceback,8.000000000000001e-07,1,8.000000000000001e-07,8.000000000000001e-07,0.0,,pool.py
MapResult,5.000000000000001e-07,1,5.000000000000001e-07,5.000000000000001e-07,0.0,,pool.py
IMapUnorderedIterator,5.000000000000001e-07,1,5.000000000000001e-07,5.000000000000001e-07,0.0,,pool.py
ForkAwareLocal,4.0000000000000003e-07,1,4.0000000000000003e-07,4.0000000000000003e-07,0.0,,util.py
readable,2.1000000000000002e-05,96,2.1875000000000002e-07,2.1000000000000002e-05,0.0,,connection.py
writable,1.2600000000000001e-05,96,1.3125000000000001e-07,1.2600000000000001e-05,0.0,,connection.py
__iter__,3.0000000000000004e-07,1,3.0000000000000004e-07,3.0000000000000004e-07,0.0,,pool.py
get_executable,3.2000000000000003e-06,24,1.3333333333333334e-07,3.2000000000000003e-06,0.0,,spawn.py
start,0.004277700000000001,1,0.004277700000000001,1.55e-05,0.004262200000000001,,system_monitor.py
__del__,2.4000000000000003e-06,1,2.4000000000000003e-06,2.4000000000000003e-06,0.0,,pool.py
_guarded_task_generation,0.00017350000000000002,154,1.1266233766233767e-06,0.00017350000000000002,0.0,,pool.py
_poll,0.0118542,151,7.85046357615894e-05,0.0014559,0.010398300000000001,,connection.py
__init__,0.0061434,1,0.0061434,2.92e-05,0.0061142,,system_monitor.py
Connection,2.2e-06,1,2.2e-06,2.2e-06,0.0,,connection.py
Queue,1.2100000000000001e-05,1,1.2100000000000001e-05,1.2100000000000001e-05,0.0,,queues.py
_save_header,6.840000000000001e-05,1,6.840000000000001e-05,8.200000000000001e-06,6.0200000000000006e-05,,csvs.py
nlevels,1.1e-06,1,1.1e-06,7.000000000000001e-07,4e-07,,csvs.py
sub_debug,6.900000000000001e-06,13,5.307692307692308e-07,6.900000000000001e-06,0.0,,util.py
debug,1.0700000000000001e-05,35,3.057142857142857e-07,1.0700000000000001e-05,0.0,,util.py
PipeConnection,2.1000000000000002e-06,1,2.1000000000000002e-06,2.1000000000000002e-06,0.0,,connection.py
_platform_supports_abstract_sockets,1.5e-06,1,1.5e-06,1.0000000000000002e-06,4.999999999999999e-07,,util.py
Finalize,2.3e-06,1,2.3e-06,2.3e-06,0.0,,util.py
Listener,3.3e-06,1,3.3e-06,3.3e-06,0.0,,connection.py
_initialize_quotechar,7.000000000000001e-07,1,7.000000000000001e-07,7.000000000000001e-07,0.0,,csvs.py
_need_to_save_header,1.6100000000000002e-05,1,1.6100000000000002e-05,3.9e-06,1.2200000000000002e-05,,csvs.py
_check_running,7.000000000000001e-07,1,7.000000000000001e-07,7.000000000000001e-07,0.0,,pool.py
__init__,2.4000000000000003e-06,1,2.4000000000000003e-06,2.4000000000000003e-06,0.0,,pool.py
_PoolCache,1.1e-06,1,1.1e-06,1.1e-06,0.0,,pool.py
__del__,3.96e-05,6,6.6e-06,8.000000000000001e-06,3.1599999999999996e-05,,connection.py
_check_closed,0.0005199,972,5.348765432098765e-07,0.0005199,0.0,,connection.py
_check_readable,0.00010640000000000001,307,3.4657980456026063e-07,0.00010640000000000001,0.0,,connection.py
_check_writable,3.8100000000000005e-05,171,2.2280701754385969e-07,3.8100000000000005e-05,0.0,,connection.py
fileno,0.0006612,494,1.3384615384615385e-06,0.00043670000000000004,0.00022449999999999998,,connection.py
PipeListener,4.7e-06,1,4.7e-06,4.7e-06,0.0,,connection.py
<genexpr>,2.6e-06,6,4.3333333333333335e-07,2.1000000000000002e-06,4.999999999999999e-07,,connection.py
JoinableQueue,1.2000000000000002e-06,1,1.2000000000000002e-06,1.2000000000000002e-06,0.0,,queues.py
__enter__,1.22e-05,2,6.1e-06,1.01e-05,2.1000000000000002e-06,,synchronize.py
__exit__,5.7000000000000005e-06,2,2.8500000000000002e-06,4.000000000000001e-06,1.6999999999999998e-06,,synchronize.py
__init__,8.450000000000001e-05,3,2.816666666666667e-05,4.3e-06,8.020000000000001e-05,,synchronize.py
__init__,7.170000000000001e-05,1,7.170000000000001e-05,2.7e-06,6.900000000000001e-05,,synchronize.py
Event,1.2000000000000002e-06,1,1.2000000000000002e-06,1.2000000000000002e-06,0.0,,synchronize.py
close,4.1700000000000004e-05,1,4.1700000000000004e-05,5.9e-06,3.58e-05,,pool.py
recv_bytes,4.21e-05,2,2.105e-05,9.5e-06,3.26e-05,,connection.py
ConnectionWrapper,7.000000000000001e-07,1,7.000000000000001e-07,7.000000000000001e-07,0.0,,connection.py
XmlListener,4.0000000000000003e-07,1,4.0000000000000003e-07,4.0000000000000003e-07,0.0,,connection.py
Semaphore,8.000000000000001e-07,1,8.000000000000001e-07,8.000000000000001e-07,0.0,,synchronize.py
BoundedSemaphore,8.000000000000001e-07,1,8.000000000000001e-07,8.000000000000001e-07,0.0,,synchronize.py
Lock,4.0000000000000003e-07,1,4.0000000000000003e-07,4.0000000000000003e-07,0.0,,synchronize.py
RLock,4.0000000000000003e-07,1,4.0000000000000003e-07,4.0000000000000003e-07,0.0,,synchronize.py
_make_methods,5.4e-06,4,1.35e-06,5.4e-06,0.0,,synchronize.py
_initialize_chunksize,1.5e-06,1,1.5e-06,1.2000000000000002e-06,2.999999999999999e-07,,csvs.py
_has_aliases,1.66e-05,2,8.3e-06,6.6e-06,9.999999999999999e-06,,csvs.py
SocketListener,1.0000000000000002e-06,1,1.0000000000000002e-06,1.0000000000000002e-06,0.0,,connection.py
<genexpr>,0.00018920000000000002,440,4.3000000000000007e-07,0.00018920000000000002,0.0,,connection.py
empty,0.025461,150,0.00016974,0.000809,0.024652,,queues.py
<genexpr>,2.86e-05,60,4.7666666666666667e-07,2.86e-05,0.0,,popen_spawn_win32.py
poll,0.0105333,1866,5.644855305466238e-06,0.0014381,0.009095200000000001,,popen_spawn_win32.py
<genexpr>,4.5900000000000004e-05,36,1.275e-06,4.5900000000000004e-05,0.0,,spawn.py
decimal,7.000000000000001e-07,3,2.3333333333333336e-07,7.000000000000001e-07,0.0,,csvs.py
header,1.9e-06,3,6.333333333333333e-07,1.9e-06,0.0,,csvs.py
index,9.000000000000001e-07,2,4.5000000000000003e-07,9.000000000000001e-07,0.0,,csvs.py
na_rep,1.1e-06,3,3.6666666666666667e-07,1.1e-06,0.0,,csvs.py
float_format,8.000000000000001e-07,3,2.6666666666666667e-07,8.000000000000001e-07,0.0,,csvs.py
_number_format,1.13e-05,3,3.766666666666667e-06,8.7e-06,2.6000000000000005e-06,,csvs.py
Popen,1.4000000000000001e-06,1,1.4000000000000001e-06,1.4000000000000001e-06,0.0,,popen_spawn_win32.py
_close_handles,0.0008598000000000001,12,7.165000000000001e-05,2.7300000000000003e-05,0.0008325000000000001,,popen_spawn_win32.py
<module>,7.670000000000001e-05,1,7.670000000000001e-05,3.52e-05,4.1500000000000006e-05,,csvs.py
_get_index_label_from_obj,1.08e-05,1,1.08e-05,4.4e-06,6.4e-06,,csvs.py
encoded_labels,4.1e-05,1,4.1e-05,1.29e-05,2.81e-05,,csvs.py
_save_body,0.0019467000000000002,1,0.0019467000000000002,2.6700000000000002e-05,0.0019200000000000003,,csvs.py
<method 'any' of 'numpy.ndarray' objects>,6.37e-05,2,3.185e-05,1.3700000000000001e-05,5e-05,,~
<method 'astype' of 'numpy.ndarray' objects>,0.000299,6,4.9833333333333336e-05,0.000299,0.0,,~
<method 'copy' of 'numpy.ndarray' objects>,1.3500000000000001e-05,1,1.3500000000000001e-05,1.3500000000000001e-05,0.0,,~
<method 'nonzero' of 'numpy.ndarray' objects>,5.7000000000000005e-06,1,5.7000000000000005e-06,5.7000000000000005e-06,0.0,,~
<method 'sum' of 'numpy.ndarray' objects>,4.43e-05,1,4.43e-05,1e-05,3.43e-05,,~
<method 'view' of 'numpy.ndarray' objects>,8.6e-06,2,4.3e-06,8.6e-06,0.0,,~
<built-in method numpy.array>,2.3100000000000002e-05,7,3.3e-06,2.3100000000000002e-05,0.0,,~
<built-in method numpy.asarray>,2.9100000000000003e-05,20,1.455e-06,2.9100000000000003e-05,0.0,,~
<built-in method numpy.asanyarray>,6.000000000000001e-07,1,6.000000000000001e-07,6.000000000000001e-07,0.0,,~
<built-in method numpy.arange>,8.000000000000001e-06,1,8.000000000000001e-06,8.000000000000001e-06,0.0,,~
<built-in method numpy.zeros>,2.2e-06,1,2.2e-06,2.2e-06,0.0,,~
<built-in method numpy.empty>,5.75e-05,26,2.211538461538462e-06,5.75e-05,0.0,,~
<built-in method numpy.datetime_data>,7.4e-06,4,1.85e-06,7.4e-06,0.0,,~
<method 'reduce' of 'numpy.ufunc' objects>,7.8e-05,3,2.6e-05,7.8e-05,0.0,,~
<built-in method _abc._abc_instancecheck>,0.0006628000000000001,36,1.8411111111111113e-05,8.47e-05,0.0005781,,~
<built-in method _abc._abc_subclasscheck>,0.0005695,17,3.35e-05,0.0005001000000000001,6.939999999999995e-05,,~
<built-in method _codecs.lookup>,5.8e-06,1,5.8e-06,5.8e-06,0.0,,~
<built-in method _codecs.charmap_encode>,0.0014565000000000001,156,9.336538461538463e-06,0.0014565000000000001,0.0,,~
<built-in method _codecs.lookup_error>,1.3e-06,1,1.3e-06,1.3e-06,0.0,,~
<method 'append' of 'collections.deque' objects>,0.0001966,315,6.241269841269841e-07,0.0001966,0.0,,~
<method 'popleft' of 'collections.deque' objects>,0.00032070000000000004,298,1.0761744966442954e-06,0.00032070000000000004,0.0,,~
<method 'remove' of 'collections.deque' objects>,0.00014920000000000002,161,9.267080745341617e-07,0.00014920000000000002,0.0,,~
<method 'writerow' of '_csv.writer' objects>,8.8e-06,1,8.8e-06,8.8e-06,0.0,,~
<built-in method _csv.writer>,1.1400000000000001e-05,1,1.1400000000000001e-05,1.1400000000000001e-05,0.0,,~
<method 'disable' of '_lsprof.Profiler' objects>,3.19e-05,1,3.19e-05,3.19e-05,0.0,,~
<method 'dump' of '_pickle.Pickler' objects>,0.0046497000000000005,195,2.3844615384615387e-05,0.0030832000000000004,0.0015665000000000002,,~
<built-in method _pickle.loads>,0.0028554,156,1.8303846153846155e-05,0.0028554,0.0,,~
<method 'random' of '_random.Random' objects>,8.5e-06,56,1.5178571428571427e-07,8.5e-06,0.0,,~
<function Random.seed at 0x000002534DD21260>,1.32e-05,2,6.6e-06,1.32e-05,0.0,,~
<method 'match' of 're.Pattern' objects>,4.1000000000000006e-06,1,4.1000000000000006e-06,4.1000000000000006e-06,0.0,,~
<method 'search' of 're.Pattern' objects>,2.7700000000000002e-05,3,9.233333333333334e-06,2.7700000000000002e-05,0.0,,~
<method 'sub' of 're.Pattern' objects>,0.000321,120,2.675e-06,0.000321,0.0,,~
<method 'group' of 're.Match' objects>,2.83e-05,20,1.415e-06,2.83e-05,0.0,,~
<built-in method _stat.S_ISDIR>,1.1e-06,1,1.1e-06,1.1e-06,0.0,,~
<built-in method _struct.unpack>,5.500000000000001e-06,1,5.500000000000001e-06,5.500000000000001e-06,0.0,,~
<built-in method _weakref._remove_dead_weakref>,6.5000000000000004e-06,11,5.90909090909091e-07,6.5000000000000004e-06,0.0,,~
<built-in method _weakref.proxy>,1.3e-06,2,6.5e-07,1.3e-06,0.0,,~
<built-in method atexit.register>,1.8000000000000001e-06,2,9.000000000000001e-07,1.8000000000000001e-06,0.0,,~
<built-in method now>,0.0018985,168,1.1300595238095238e-05,0.0018985,0.0,,~
<built-in method fromtimestamp>,5.500000000000001e-06,1,5.500000000000001e-06,5.500000000000001e-06,0.0,,~
<method 'strftime' of 'datetime.date' objects>,3.8900000000000004e-05,1,3.8900000000000004e-05,3.8900000000000004e-05,0.0,,~
<built-in method math.floor>,7.3e-06,56,1.3035714285714286e-07,7.3e-06,0.0,,~
<built-in method nt.stat>,0.0025936,41,6.325853658536586e-05,0.0025896,4.000000000000097e-06,,~
<built-in method nt.getcwd>,2.64e-05,12,2.2e-06,2.64e-05,0.0,,~
<built-in method nt.listdir>,9.6e-05,1,9.6e-05,9.6e-05,0.0,,~
<built-in method nt.lstat>,5.7100000000000006e-05,3,1.9033333333333336e-05,5.7100000000000006e-05,0.0,,~
<built-in method nt.mkdir>,0.0009307,4,0.000232675,0.0009307,0.0,,~
<built-in method nt.getpid>,0.00030070000000000004,310,9.700000000000002e-07,0.00030070000000000004,0.0,,~
<built-in method nt._getfullpathname>,5.1e-06,1,5.1e-06,5.1e-06,0.0,,~
<built-in method nt._path_splitroot>,1.83e-05,12,1.525e-06,1.83e-05,0.0,,~
<built-in method nt._path_normpath>,2.8100000000000002e-05,13,2.161538461538462e-06,2.8100000000000002e-05,0.0,,~
<built-in method nt.cpu_count>,4.3e-06,1,4.3e-06,4.3e-06,0.0,,~
<built-in method nt.fspath>,0.0002885,1020,2.8284313725490197e-07,0.0002885,0.0,,~
<built-in method nt._path_isdir>,0.0001911,4,4.7775e-05,0.0001911,0.0,,~
<built-in method nt._path_exists>,0.0002967,4,7.4175e-05,0.0002967,0.0,,~
<method 'acquire' of '_thread.lock' objects>,0.000173,19,9.105263157894737e-06,5.7060861,-5.7059131,,~
<method 'release' of '_thread.lock' objects>,0.0009327000000000001,316,2.9515822784810128e-06,0.0009327000000000001,0.0,,~
<method 'locked' of '_thread.lock' objects>,1.0000000000000002e-06,4,2.5000000000000004e-07,1.0000000000000002e-06,0.0,,~
<method '__enter__' of '_thread.lock' objects>,0.0004643,331,1.4027190332326283e-06,0.0004643,0.0,,~
<method '__exit__' of '_thread.lock' objects>,0.00033140000000000003,712,4.654494382022472e-07,0.00033140000000000003,0.0,,~
<method 'acquire' of '_thread.RLock' objects>,0.000286,372,7.688172043010753e-07,0.000286,0.0,,~
<method 'release' of '_thread.RLock' objects>,0.0001931,372,5.190860215053763e-07,0.0001931,0.0,,~
<method '__exit__' of '_thread.RLock' objects>,1.4700000000000002e-05,36,4.083333333333334e-07,1.4700000000000002e-05,0.0,,~
<built-in method _thread.start_new_thread>,0.0002479,5,4.958e-05,0.0002479,0.0,,~
<built-in method _thread.daemon_threads_allowed>,2.4000000000000003e-06,5,4.800000000000001e-07,2.4000000000000003e-06,0.0,,~
<built-in method _thread.allocate_lock>,0.0009194,181,5.079558011049724e-06,0.0009194,0.0,,~
<built-in method _thread.get_ident>,0.00017150000000000002,360,4.7638888888888896e-07,0.00017150000000000002,0.0,,~
<built-in method _thread.get_native_id>,2.3e-06,5,4.6e-07,2.3e-06,0.0,,~
<built-in method _thread._set_sentinel>,2.57e-05,5,5.14e-06,2.57e-05,0.0,,~
<built-in method time.time>,0.00033360000000000003,389,8.575835475578407e-07,0.00033360000000000003,0.0,,~
<built-in method time.sleep>,109.75258360000001,129,0.8507952217054264,110.55509230000001,-0.8025087000000042,,~
<built-in method time.localtime>,0.0025481,156,1.633397435897436e-05,0.0025481,0.0,,~
<built-in method time.strftime>,0.002657,156,1.7032051282051284e-05,0.002657,0.0,,~
<method 'write' of '_io.BytesIO' objects>,0.0006439000000000001,309,2.0838187702265377e-06,0.0006439000000000001,0.0,,~
<method 'getbuffer' of '_io.BytesIO' objects>,0.0005137000000000001,325,1.5806153846153847e-06,0.0005137000000000001,0.0,,~
<method 'getvalue' of '_io.BytesIO' objects>,1.1e-06,2,5.5e-07,1.1e-06,0.0,,~
<method 'read' of '_io.BufferedReader' objects>,0.0034349000000000003,9,0.0003816555555555556,0.0034349000000000003,0.0,,~
<method '__exit__' of '_io._IOBase' objects>,0.0005368,21,2.5561904761904765e-05,0.0005368,0.0,,~
<method 'write' of '_io.TextIOWrapper' objects>,0.0401146,198,0.00020259898989898991,0.038311000000000005,0.0018035999999999955,,~
